Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key,Profit Margin,Customer Segment,Stock Item,Color,City,State Province,Customer
13448,48763,0,0,127,2013-03-25,3/26/2013,51,4126,The Gu red shirt XML tag t-shirt (Black) M,Each,24,18.0,15,432.0,64.8,264.0,496.8,24,0,11,0.5314009661835749,Standard,The Gu red shirt XML tag t-shirt (Black) M,Black,Arrowhead Highlands,California,Unknown
29658,72761,0,0,129,2013-06-26,6/27/2013,65,9131,The Gu red shirt XML tag t-shirt (Black) XS,Each,24,18.0,15,432.0,64.8,264.0,496.8,24,0,11,0.5314009661835749,Standard,The Gu red shirt XML tag t-shirt (Black) XS,Black,Iliamna,Alaska,Unknown
30195,47855,0,0,126,2013-06-28,6/29/2013,65,9299,The Gu red shirt XML tag t-shirt (Black) L,Each,24,18.0,15,432.0,64.8,264.0,496.8,24,0,11,0.5314009661835749,Standard,The Gu red shirt XML tag t-shirt (Black) L,Black,Yermo,California,Unknown
33241,72125,0,0,130,2013-07-15,7/16/2013,39,10249,The Gu red shirt XML tag t-shirt (Black) XXS,Each,24,18.0,15,432.0,64.8,264.0,496.8,24,0,11,0.5314009661835749,Standard,The Gu red shirt XML tag t-shirt (Black) XXS,Black,Wrangell,Alaska,Unknown
48391,89925,0,0,141,2013-10-15,10/16/2013,81,14925,The Gu red shirt XML tag t-shirt (White) S,Each,24,18.0,15,432.0,64.8,264.0,496.8,24,0,11,0.5314009661835749,Standard,The Gu red shirt XML tag t-shirt (White) S,White,Cave Junction,Oregon,Unknown
2238,49253,0,0,142,2013-01-14,1/15/2013,23,747,The Gu red shirt XML tag t-shirt (White) XS,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (White) XS,White,Meadowdale,Washington,Unknown
7966,72610,0,0,141,2013-02-20,2/21/2013,39,2451,The Gu red shirt XML tag t-shirt (White) S,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (White) S,White,Akhiok,Alaska,Unknown
10588,72761,0,0,128,2013-03-08,3/9/2013,40,3254,The Gu red shirt XML tag t-shirt (Black) S,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (Black) S,Black,Iliamna,Alaska,Unknown
10912,47741,0,0,129,2013-03-11,3/12/2013,39,3354,The Gu red shirt XML tag t-shirt (Black) XS,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (Black) XS,Black,Twin Peaks,California,Unknown
12796,41432,0,0,140,2013-03-21,3/22/2013,48,3927,The Gu red shirt XML tag t-shirt (White) M,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (White) M,White,Jesmond Dene,California,Unknown
17076,66176,0,0,141,2013-04-16,4/17/2013,36,5257,The Gu red shirt XML tag t-shirt (White) S,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (White) S,White,Yerington,Nevada,Unknown
19982,72125,0,0,142,2013-05-02,5/3/2013,36,6154,The Gu red shirt XML tag t-shirt (White) XS,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (White) XS,White,Wrangell,Alaska,Unknown
23173,59588,0,0,128,2013-05-21,5/22/2013,36,7136,The Gu red shirt XML tag t-shirt (Black) S,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (Black) S,Black,Newberg,Oregon,Unknown
26956,48762,0,0,129,2013-06-11,6/12/2013,68,8304,The Gu red shirt XML tag t-shirt (Black) XS,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (Black) XS,Black,Arrowbear Lake,California,Unknown
27247,47134,0,0,140,2013-06-13,6/14/2013,65,8398,The Gu red shirt XML tag t-shirt (White) M,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (White) M,White,Nicasio,California,Unknown
27282,49253,0,0,139,2013-06-13,6/14/2013,49,8409,The Gu red shirt XML tag t-shirt (White) L,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (White) L,White,Meadowdale,Washington,Unknown
27904,44333,0,0,140,2013-06-18,6/19/2013,19,8606,The Gu red shirt XML tag t-shirt (White) M,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (White) M,White,Rail Road Flat,California,Unknown
30516,48937,0,0,144,2013-07-01,7/2/2013,49,9402,The Gu red shirt XML tag t-shirt (White) 3XS,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (White) 3XS,White,Caruthers,California,Unknown
31503,72125,0,0,126,2013-07-05,7/6/2013,19,9708,The Gu red shirt XML tag t-shirt (Black) L,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (Black) L,Black,Wrangell,Alaska,Unknown
32269,48937,0,0,141,2013-07-10,7/11/2013,39,9945,The Gu red shirt XML tag t-shirt (White) S,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (White) S,White,Caruthers,California,Unknown
33305,48937,0,0,144,2013-07-15,7/16/2013,39,10268,The Gu red shirt XML tag t-shirt (White) 3XS,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (White) 3XS,White,Caruthers,California,Unknown
34308,48851,0,0,126,2013-07-19,7/20/2013,63,10572,The Gu red shirt XML tag t-shirt (Black) L,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (Black) L,Black,Bombay Beach,California,Unknown
35126,48937,0,0,127,2013-07-24,7/25/2013,39,10832,The Gu red shirt XML tag t-shirt (Black) M,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (Black) M,Black,Caruthers,California,Unknown
35187,48762,0,0,142,2013-07-25,7/26/2013,77,10850,The Gu red shirt XML tag t-shirt (White) XS,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (White) XS,White,Arrowbear Lake,California,Unknown
44342,77092,0,0,128,2013-09-19,9/20/2013,70,13686,The Gu red shirt XML tag t-shirt (Black) S,Each,36,18.0,15,648.0,97.2,396.0,745.2,36,0,11,0.5314009661835748,Standard,The Gu red shirt XML tag t-shirt (Black) S,Black,Wasco,Oregon,Unknown
2842,66176,0,0,76,2013-01-17,1/18/2013,30,934,Halloween zombie mask (Light Brown) L,Each,36,18.0,15,648.0,97.2,-36.0,745.2,36,0,11,-0.04830917874396135,Standard,Halloween zombie mask (Light Brown) L,Light Brown,Yerington,Nevada,Unknown
3163,47757,0,0,73,2013-01-19,1/20/2013,15,1026,Halloween skull mask (Gray) M,Each,36,18.0,15,648.0,97.2,108.0,745.2,36,0,11,0.14492753623188404,Standard,Halloween skull mask (Gray) M,Gray,Valley View Park,California,Unknown
4453,72610,0,0,75,2013-01-28,1/29/2013,25,1412,Halloween zombie mask (Light Brown) XL,Each,36,18.0,15,648.0,97.2,-36.0,745.2,36,0,11,-0.04830917874396135,Standard,Halloween zombie mask (Light Brown) XL,Light Brown,Akhiok,Alaska,Unknown
4481,47692,0,0,76,2013-01-29,1/30/2013,12,1422,Halloween zombie mask (Light Brown) L,Each,36,18.0,15,648.0,97.2,-36.0,745.2,36,0,11,-0.04830917874396135,Standard,Halloween zombie mask (Light Brown) L,Light Brown,Termo,California,Unknown
12261,72125,0,0,75,2013-03-19,3/20/2013,39,3764,Halloween zombie mask (Light Brown) XL,Each,36,18.0,15,648.0,97.2,-36.0,745.2,36,0,11,-0.04830917874396135,Standard,Halloween zombie mask (Light Brown) XL,Light Brown,Wrangell,Alaska,Unknown
13426,72894,0,0,121,2013-03-25,3/26/2013,52,4117,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,36,18.0,15,648.0,97.2,360.0,745.2,36,0,11,0.4830917874396135,Standard,The Gu red shirt XML tag t-shirt (Black) 5XL,Black,Port Chilkoot,Alaska,Unknown
14864,48763,0,0,132,2013-04-03,4/4/2013,39,4564,The Gu red shirt XML tag t-shirt (White) 7XL,Each,36,18.0,15,648.0,97.2,342.0,745.2,36,0,11,0.45893719806763283,Standard,The Gu red shirt XML tag t-shirt (White) 7XL,White,Arrowhead Highlands,California,Unknown
15084,49253,0,0,136,2013-04-04,4/5/2013,49,4634,The Gu red shirt XML tag t-shirt (White) 3XL,Each,36,18.0,15,648.0,97.2,360.0,745.2,36,0,11,0.4830917874396135,Standard,The Gu red shirt XML tag t-shirt (White) 3XL,White,Meadowdale,Washington,Unknown
18149,48763,0,0,136,2013-04-22,4/23/2013,49,5590,The Gu red shirt XML tag t-shirt (White) 3XL,Each,36,18.0,15,648.0,97.2,360.0,745.2,36,0,11,0.4830917874396135,Standard,The Gu red shirt XML tag t-shirt (White) 3XL,White,Arrowhead Highlands,California,Unknown
23166,47757,0,0,135,2013-05-21,5/22/2013,19,7134,The Gu red shirt XML tag t-shirt (White) 4XL,Each,36,18.0,15,648.0,97.2,360.0,745.2,36,0,11,0.4830917874396135,Standard,The Gu red shirt XML tag t-shirt (White) 4XL,White,Valley View Park,California,Unknown
27167,47134,0,0,125,2013-06-12,6/13/2013,39,8374,The Gu red shirt XML tag t-shirt (Black) XL,Each,36,18.0,15,648.0,97.2,378.0,745.2,36,0,11,0.5072463768115941,Standard,The Gu red shirt XML tag t-shirt (Black) XL,Black,Nicasio,California,Unknown
27451,44333,0,0,125,2013-06-14,6/15/2013,19,8463,The Gu red shirt XML tag t-shirt (Black) XL,Each,36,18.0,15,648.0,97.2,378.0,745.2,36,0,11,0.5072463768115941,Standard,The Gu red shirt XML tag t-shirt (Black) XL,Black,Rail Road Flat,California,Unknown
29391,48763,0,0,132,2013-06-25,6/26/2013,19,9051,The Gu red shirt XML tag t-shirt (White) 7XL,Each,36,18.0,15,648.0,97.2,342.0,745.2,36,0,11,0.45893719806763283,Standard,The Gu red shirt XML tag t-shirt (White) 7XL,White,Arrowhead Highlands,California,Unknown
35125,48937,0,0,73,2013-07-24,7/25/2013,39,10832,Halloween skull mask (Gray) M,Each,36,18.0,15,648.0,97.2,108.0,745.2,36,0,11,0.14492753623188404,Standard,Halloween skull mask (Gray) M,Gray,Caruthers,California,Unknown
35675,72610,0,0,77,2013-07-27,7/28/2013,78,11000,Halloween zombie mask (Light Brown) M,Each,36,18.0,15,648.0,97.2,-36.0,745.2,36,0,11,-0.04830917874396135,Standard,Halloween zombie mask (Light Brown) M,Light Brown,Akhiok,Alaska,Unknown
37455,72610,0,0,74,2013-08-08,8/9/2013,80,11556,Halloween skull mask (Gray) S,Each,36,18.0,15,648.0,97.2,108.0,745.2,36,0,11,0.14492753623188404,Standard,Halloween skull mask (Gray) S,Gray,Akhiok,Alaska,Unknown
38265,91464,0,0,76,2013-08-13,8/14/2013,19,11813,Halloween zombie mask (Light Brown) L,Each,36,18.0,15,648.0,97.2,-36.0,745.2,36,0,11,-0.04830917874396135,Standard,Halloween zombie mask (Light Brown) L,Light Brown,Venersborg,Washington,Unknown
38736,41432,0,0,137,2013-08-16,8/17/2013,74,11964,The Gu red shirt XML tag t-shirt (White) XXL,Each,36,18.0,15,648.0,97.2,378.0,745.2,36,0,11,0.5072463768115941,Standard,The Gu red shirt XML tag t-shirt (White) XXL,White,Jesmond Dene,California,Unknown
40568,48937,0,0,71,2013-08-28,8/29/2013,74,12533,Halloween skull mask (Gray) XL,Each,36,18.0,15,648.0,97.2,108.0,745.2,36,0,11,0.14492753623188404,Standard,Halloween skull mask (Gray) XL,Gray,Caruthers,California,Unknown
42623,44333,0,0,134,2013-09-11,9/12/2013,39,13174,The Gu red shirt XML tag t-shirt (White) 5XL,Each,36,18.0,15,648.0,97.2,360.0,745.2,36,0,11,0.4830917874396135,Standard,The Gu red shirt XML tag t-shirt (White) 5XL,White,Rail Road Flat,California,Unknown
47148,48851,0,0,132,2013-10-08,10/9/2013,74,14548,The Gu red shirt XML tag t-shirt (White) 7XL,Each,36,18.0,15,648.0,97.2,342.0,745.2,36,0,11,0.45893719806763283,Standard,The Gu red shirt XML tag t-shirt (White) 7XL,White,Bombay Beach,California,Unknown
1350,47692,0,0,75,2013-01-09,1/10/2013,12,492,Halloween zombie mask (Light Brown) XL,Each,60,18.0,15,1080.0,162.0,-60.0,1242.0,60,0,11,-0.04830917874396135,Medium,Halloween zombie mask (Light Brown) XL,Light Brown,Termo,California,Unknown
17199,40971,0,0,137,2013-04-17,4/18/2013,39,5296,The Gu red shirt XML tag t-shirt (White) XXL,Each,60,18.0,15,1080.0,162.0,630.0,1242.0,60,0,11,0.5072463768115942,Medium,The Gu red shirt XML tag t-shirt (White) XXL,White,Venersborg,Washington,Unknown
25645,47692,0,0,123,2013-06-04,6/5/2013,49,7898,The Gu red shirt XML tag t-shirt (Black) 3XL,Each,60,18.0,15,1080.0,162.0,600.0,1242.0,60,0,11,0.4830917874396135,Medium,The Gu red shirt XML tag t-shirt (Black) 3XL,Black,Termo,California,Unknown
27816,47741,0,0,124,2013-06-17,6/18/2013,72,8580,The Gu red shirt XML tag t-shirt (Black) XXL,Each,60,18.0,15,1080.0,162.0,630.0,1242.0,60,0,11,0.5072463768115942,Medium,The Gu red shirt XML tag t-shirt (Black) XXL,Black,Twin Peaks,California,Unknown
29289,63578,0,0,120,2013-06-25,6/26/2013,63,9018,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,60,18.0,15,1080.0,162.0,600.0,1242.0,60,0,11,0.4830917874396135,Medium,The Gu red shirt XML tag t-shirt (Black) 6XL,Black,Cave Junction,Oregon,Unknown
35800,47692,0,0,125,2013-07-30,7/31/2013,74,11045,The Gu red shirt XML tag t-shirt (Black) XL,Each,60,18.0,15,1080.0,162.0,630.0,1242.0,60,0,11,0.5072463768115942,Medium,The Gu red shirt XML tag t-shirt (Black) XL,Black,Termo,California,Unknown
37614,72610,0,0,125,2013-08-09,8/10/2013,80,11610,The Gu red shirt XML tag t-shirt (Black) XL,Each,60,18.0,15,1080.0,162.0,630.0,1242.0,60,0,11,0.5072463768115942,Medium,The Gu red shirt XML tag t-shirt (Black) XL,Black,Akhiok,Alaska,Unknown
43546,47134,0,0,124,2013-09-16,9/17/2013,85,13446,The Gu red shirt XML tag t-shirt (Black) XXL,Each,60,18.0,15,1080.0,162.0,630.0,1242.0,60,0,11,0.5072463768115942,Medium,The Gu red shirt XML tag t-shirt (Black) XXL,Black,Nicasio,California,Unknown
44666,48851,0,0,120,2013-09-23,9/24/2013,39,13796,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,60,18.0,15,1080.0,162.0,600.0,1242.0,60,0,11,0.4830917874396135,Medium,The Gu red shirt XML tag t-shirt (Black) 6XL,Black,Bombay Beach,California,Unknown
45731,72125,0,0,133,2013-09-27,9/28/2013,70,14124,The Gu red shirt XML tag t-shirt (White) 6XL,Each,60,18.0,15,1080.0,162.0,600.0,1242.0,60,0,11,0.4830917874396135,Medium,The Gu red shirt XML tag t-shirt (White) 6XL,White,Wrangell,Alaska,Unknown
9743,49253,0,0,127,2013-03-05,3/6/2013,49,2997,The Gu red shirt XML tag t-shirt (Black) M,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (Black) M,Black,Meadowdale,Washington,Unknown
17772,48763,0,0,130,2013-04-19,4/20/2013,39,5471,The Gu red shirt XML tag t-shirt (Black) XXS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (Black) XXS,Black,Arrowhead Highlands,California,Unknown
27162,72761,0,0,131,2013-06-12,6/13/2013,68,8371,The Gu red shirt XML tag t-shirt (Black) 3XS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (Black) 3XS,Black,Iliamna,Alaska,Unknown
27104,72125,0,0,143,2013-06-12,6/13/2013,62,8349,The Gu red shirt XML tag t-shirt (White) XXS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (White) XXS,White,Wrangell,Alaska,Unknown
28945,48762,0,0,126,2013-06-21,6/22/2013,49,8911,The Gu red shirt XML tag t-shirt (Black) L,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (Black) L,Black,Arrowbear Lake,California,Unknown
29659,72761,0,0,130,2013-06-26,6/27/2013,65,9131,The Gu red shirt XML tag t-shirt (Black) XXS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (Black) XXS,Black,Iliamna,Alaska,Unknown
31366,87481,0,0,130,2013-07-04,7/5/2013,65,9664,The Gu red shirt XML tag t-shirt (Black) XXS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (Black) XXS,Black,Harbour Pointe,Washington,Unknown
31574,48851,0,0,127,2013-07-05,7/6/2013,76,9729,The Gu red shirt XML tag t-shirt (Black) M,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (Black) M,Black,Bombay Beach,California,Unknown
36259,47692,0,0,131,2013-07-31,8/1/2013,81,11189,The Gu red shirt XML tag t-shirt (Black) 3XS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (Black) 3XS,Black,Termo,California,Unknown
37266,72894,0,0,144,2013-08-06,8/7/2013,19,11493,The Gu red shirt XML tag t-shirt (White) 3XS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (White) 3XS,White,Port Chilkoot,Alaska,Unknown
38585,47757,0,0,143,2013-08-15,8/16/2013,78,11912,The Gu red shirt XML tag t-shirt (White) XXS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (White) XXS,White,Valley View Park,California,Unknown
38818,47757,0,0,144,2013-08-17,8/18/2013,19,11987,The Gu red shirt XML tag t-shirt (White) 3XS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (White) 3XS,White,Valley View Park,California,Unknown
39412,72894,0,0,141,2013-08-21,8/22/2013,70,12173,The Gu red shirt XML tag t-shirt (White) S,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (White) S,White,Port Chilkoot,Alaska,Unknown
42306,41568,0,0,140,2013-09-10,9/11/2013,85,13080,The Gu red shirt XML tag t-shirt (White) M,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (White) M,White,Lompoc,California,Unknown
43497,72894,0,0,129,2013-09-16,9/17/2013,83,13431,The Gu red shirt XML tag t-shirt (Black) XS,Each,60,18.0,15,1080.0,162.0,660.0,1242.0,60,0,11,0.5314009661835749,Medium,The Gu red shirt XML tag t-shirt (Black) XS,Black,Port Chilkoot,Alaska,Unknown
3715,72610,0,0,129,2013-01-23,1/24/2013,11,1195,The Gu red shirt XML tag t-shirt (Black) XS,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,0.5314009661835749,Standard,The Gu red shirt XML tag t-shirt (Black) XS,Black,Akhiok,Alaska,Unknown
5894,48937,0,0,142,2013-02-05,2/6/2013,25,1832,The Gu red shirt XML tag t-shirt (White) XS,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,0.5314009661835749,Standard,The Gu red shirt XML tag t-shirt (White) XS,White,Caruthers,California,Unknown
10518,72709,0,0,143,2013-03-08,3/9/2013,51,3230,The Gu red shirt XML tag t-shirt (White) XXS,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,0.5314009661835749,Standard,The Gu red shirt XML tag t-shirt (White) XXS,White,Ekwok,Alaska,Unknown
17520,72709,0,0,131,2013-04-18,4/19/2013,62,5395,The Gu red shirt XML tag t-shirt (Black) 3XS,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,0.5314009661835749,Standard,The Gu red shirt XML tag t-shirt (Black) 3XS,Black,Ekwok,Alaska,Unknown
20897,49101,0,0,127,2013-05-08,5/9/2013,68,6438,The Gu red shirt XML tag t-shirt (Black) M,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,0.5314009661835749,Standard,The Gu red shirt XML tag t-shirt (Black) M,Black,Harbour Pointe,Washington,Unknown
21762,47741,0,0,127,2013-05-13,5/14/2013,52,6698,The Gu red shirt XML tag t-shirt (Black) M,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,0.5314009661835749,Standard,The Gu red shirt XML tag t-shirt (Black) M,Black,Twin Peaks,California,Unknown
138,41568,0,0,135,2013-01-02,1/3/2013,11,68,The Gu red shirt XML tag t-shirt (White) 4XL,Each,48,18.0,15,864.0,129.6,480.0,993.6,48,0,11,0.4830917874396135,Standard,The Gu red shirt XML tag t-shirt (White) 4XL,White,Lompoc,California,Unknown
3720,40971,0,0,135,2013-01-23,1/24/2013,25,1197,The Gu red shirt XML tag t-shirt (White) 4XL,Each,48,18.0,15,864.0,129.6,480.0,993.6,48,0,11,0.4830917874396135,Standard,The Gu red shirt XML tag t-shirt (White) 4XL,White,Venersborg,Washington,Unknown
17058,72761,0,0,121,2013-04-16,4/17/2013,54,5251,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,48,18.0,15,864.0,129.6,480.0,993.6,48,0,11,0.4830917874396135,Standard,The Gu red shirt XML tag t-shirt (Black) 5XL,Black,Iliamna,Alaska,Unknown
19997,47855,0,0,120,2013-05-03,5/4/2013,63,6160,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,48,18.0,15,864.0,129.6,480.0,993.6,48,0,11,0.4830917874396135,Standard,The Gu red shirt XML tag t-shirt (Black) 6XL,Black,Yermo,California,Unknown
25664,47741,0,0,120,2013-06-04,6/5/2013,74,7902,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,48,18.0,15,864.0,129.6,480.0,993.6,48,0,11,0.4830917874396135,Standard,The Gu red shirt XML tag t-shirt (Black) 6XL,Black,Twin Peaks,California,Unknown
29024,47692,0,0,72,2013-06-22,6/23/2013,77,8932,Halloween skull mask (Gray) L,Each,48,18.0,15,864.0,129.6,144.0,993.6,48,0,11,0.14492753623188406,Standard,Halloween skull mask (Gray) L,Gray,Termo,California,Unknown
34745,48762,0,0,138,2013-07-23,7/24/2013,77,10709,The Gu red shirt XML tag t-shirt (White) XL,Each,48,18.0,15,864.0,129.6,504.0,993.6,48,0,11,0.5072463768115942,Standard,The Gu red shirt XML tag t-shirt (White) XL,White,Arrowbear Lake,California,Unknown
